Name,Smiles,Active_Probability,Predicted_Class,InDomain
0.2279301,CO[C@@]12CC[C@@H](OCCO)C[C@@H]1[N@H+](Cc1cn(CCO)nc1C)CC2,0.0229,Inactive,Out-of-Domain
0.3049612,Cc1c(CC(=O)NCC(=O)NCC(=O)[O-])c(=O)oc2cc([O-])ccc12,0.0229,Inactive,In-Domain
0.026693774,[O-]c1ccc(Cc2ccc(O)c3ncccc23)c2ccc[nH+]c12,0.0227,Inactive,Out-of-Domain
0.97224945,CC(C)(C)OC(=O)Cc1ccc(CC[NH3+])cc1,0.0224,Inactive,In-Domain
0.41771176,OCC#Cc1csc(C[N@@H+]2CCOc3ccc(CO)cc3C2)c1,0.022,Inactive,Out-of-Domain
0.92702323,COc1cc([C@H]2Oc3cc([O-])cc(O)c3C(=O)C2=O)ccc1O,0.0218,Inactive,In-Domain
0.7888486,COc1cc([C@H]2Oc3cc([O-])cc(O)c3C(=O)C2=O)ccc1[O-],0.0214,Inactive,In-Domain
0.99780804,COc1cc2c(cc1O)[C@@H](Cc1ccc(O)cc1)[NH2+]CC2,0.021,Inactive,In-Domain
0.11532418,[NH3+]CCc1ccc(Oc2ccc(F)c(C(=O)N3CCN(CCO)CC3)c2)cc1,0.021,Inactive,Out-of-Domain
0.9672501,CCCCC[C@H](O)c1c([O-])cc2c(c1O)C(=O)c1c(O)cc([O-])cc1C2=O,0.0209,Inactive,In-Domain
0.98550016,CO[C@@]12CC[C@H](OCCO)C[C@@H]1[N@H+](Cc1cn(CCO)nc1C)CC2,0.0208,Inactive,Out-of-Domain
0.97224945,CCOC(=O)c1ccc([C@@H](C)NN)cc1,0.0206,Inactive,In-Domain
0.14843045,COc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccc(O)cc1)O2,0.0203,Inactive,In-Domain
0.98530525,[NH3+]CCc1ccc(C(=O)NCc2cccc(CO)c2)cc1,0.0198,Inactive,In-Domain
0.9384263,Cc1ccc2c(c1)c1nnc(SCc3ccc(CC(=O)[O-])cc3)nc1n2CC(=O)[O-],0.0196,Inactive,Out-of-Domain
0.9335546,CCOc1cccc(C[N@@H+]2CCC[C@@H](c3cc(=O)[nH]c(N4CCOCC4)n3)C2)c1[O-],0.0194,Inactive,Out-of-Domain
0.5812094,COc1ccc([C@H]2CC(=O)Nc3c2c(C)nn3-c2ccc(=O)[nH]n2)cc1O,0.0193,Inactive,In-Domain
0.9036666,CCOc1cccc(CN2CC[NH+](c3cccc(C)c3C)CC2)c1O,0.0188,Inactive,In-Domain
0.99569255,CCOC(=O)c1ccc([C@@H](C)N[NH3+])cc1,0.0184,Inactive,In-Domain
0.993299,[NH3+]Cc1ccc(-n2cccn2)cc1,0.0184,Inactive,Out-of-Domain
0.993636,O=C([O-])[C@@H]1CN(Cc2cccc(OCCO)c2)CC[C@@H]1O,0.0183,Inactive,In-Domain
0.99959415,Cc1c(CCC(=O)NCC(=O)N[C@H](C(=O)[O-])C(C)C)c(=O)oc2cc([O-])ccc12,0.0183,Inactive,Out-of-Domain
0.595535,CS/C(=N\N=C\c1ccc(O)cc1O)N/N=C/c1ccc(O)cc1O,0.0182,Inactive,In-Domain
0.9965587,Cc1ccccc1N1C(=O)C[C@@H]([NH2+]CCc2ccc(O)cc2)C1=O,0.0181,Inactive,In-Domain
0.98864007,C[C@]1(O)CC[C@H](C[NH3+])CC1,0.018,Inactive,Out-of-Domain
0.8795536,C[C@@H](O)Cn1c(N/N=C/c2ccc(O)cc2)nc2c1c(=O)[nH]c(=O)n2C,0.0177,Inactive,Out-of-Domain
0.8135978,CCCCC[C@H](O)c1c([O-])cc2c(c1O)C(=O)c1c(O)cc([O-])cc1C2=O,0.0176,Inactive,In-Domain
0.99913174,OCC#Cc1ccc(CN2CCOc3ccc(CO)cc3C2)s1,0.0172,Inactive,Out-of-Domain
0.7832487,CO[C@@]12CC[C@@H](OCCO)C[C@@H]1N(Cc1cn(CCO)nc1C)CC2,0.0164,Inactive,Out-of-Domain
0.6742755,C[C@@H](O)C[NH2+]CCCOc1cccc(Oc2ccccc2)c1,0.0164,Inactive,Out-of-Domain
0.84588087,[NH3+]CCNc1ccc(S(=O)(=O)[O-])cc1,0.0161,Inactive,Out-of-Domain
0.030835152,COc1cc2c(cc1[O-])[C@@H](Cc1ccc(O)cc1)[N@@H+](C)CC2,0.0159,Inactive,In-Domain
0.22986619,[NH3+]CCc1ccc(Oc2ccc(F)c(C(=O)N[C@H]3CC[C@H](O)CC3)c2)cc1,0.0157,Inactive,Out-of-Domain
0.98469007,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(OC)c3)oc2c1,0.0156,Inactive,In-Domain
0.9854635,[NH3+][C@H](Cc1ccc(O)cc1)C(=O)NCC(=O)NCC(=O)[O-],0.0155,Inactive,In-Domain
0.29427347,Nc1nc(=O)cc(-c2cc(F)cc(C(=O)NCc3ccccn3)c2)[nH]1,0.0154,Inactive,In-Domain
0.9915775,Cn1c(CC[NH3+])nnc1SCc1ccccc1OC(F)(F)F,0.0152,Inactive,Out-of-Domain
0.9754411,COc1cc(/C=C2\SC(Nc3ccc(O)cc3)=NC2=O)ccc1[O-],0.0151,Inactive,In-Domain
0.7653553,C[C@@H](NC(=O)/C=C/c1cc(CO)cs1)c1nnc(CC(=O)[O-])[nH]1,0.0149,Inactive,Out-of-Domain
0.1025429,Cc1c(CC(=O)NCC(=O)NCC(=O)[O-])c(=O)oc2cc(O)ccc12,0.0149,Inactive,In-Domain
0.8090836,CCN1C(=O)/C(=C\c2ccc(O)c(OC)c2)S/C1=N\c1cccc(C(=O)[O-])c1,0.0146,Inactive,In-Domain
0.9945003,Nn1cnn(Cc2ccc(Cn3ncn(N)c3=S)cc2)c1=S,0.0145,Inactive,Out-of-Domain
0.9689896,CCOC(=O)c1ccc([C@H](C)N[NH3+])cc1,0.0144,Inactive,In-Domain
0.0460644,CS/C(=N/N=C/c1ccc(O)cc1O)N/N=C/c1ccc(O)cc1O,0.0144,Inactive,In-Domain
0.32009283,O=C([O-])CNCc1ccc(O)cc1,0.0143,Inactive,In-Domain
0.013624321,Clc1ccc([C@H](OC2CC[NH2+]CC2)c2ccccn2)cc1,0.0142,Inactive,Out-of-Domain
0.9960561,[NH3+]CCCn1cc(CO)nn1,0.014,Inactive,Out-of-Domain
0.7387448,COc1cc2c(c(O)c1C)C(=O)[C@H]([O-])[C@@H](c1ccc(O)cc1)O2,0.014,Inactive,In-Domain
0.90892404,COc1cc2c(cc1[O-])[C@@H](Cc1ccc(O)cc1)[NH2+]CC2,0.0138,Inactive,In-Domain
0.99696964,COc1cc2c(cc1[O-])[C@@H](Cc1ccc(O)cc1)[NH2+]CC2,0.0138,Inactive,In-Domain
0.52494895,CS/C(=N/N=C/c1ccc(O)cc1O)N/N=C\c1ccc(O)cc1O,0.0136,Inactive,In-Domain
0.99910897,O=C1/C(=C/c2ccc([O-])cc2)SC(=S)N1c1ccc(O)cc1,0.0136,Inactive,In-Domain
0.3225175,O=C(Cc1ccc(CO)cc1)N[C@H]1C[C@H]2CO[C@@H](CCO)CN2C1,0.0135,Inactive,Out-of-Domain
0.89945096,Cn1c(SCC(=O)N2CCOCC2)nnc1C1CC[NH2+]CC1,0.0131,Inactive,In-Domain
0.5078124,COc1cc2c(cc1[O-])[C@@H](Cc1ccc(O)cc1)[NH2+]CC2,0.0131,Inactive,In-Domain
0.6959568,COc1cc2c(cc1[O-])[C@H](Cc1ccc(O)cc1)[NH2+]CC2,0.013,Inactive,In-Domain
0.9738496,COc1cc2oc(-c3ccc(O)cc3)c(OC)c(=O)c2c(O)c1O,0.0127,Inactive,In-Domain
0.67417246,O=C([O-])c1cc(=O)c2cc(O)ccc2[nH]1,0.0124,Inactive,In-Domain
0.9997763,COc1cc([C@H]2Oc3cc(O)cc([O-])c3C(=O)C2=O)ccc1O,0.0123,Inactive,In-Domain
0.94792295,COc1cc2c(cc1[O-])[C@@H](Cc1ccc(O)cc1)[N@H+](C)CC2,0.0123,Inactive,In-Domain
0.98519146,OC[C@@]12C[NH2+]C[C@@H]1CN(c1ncnc3n[nH]cc13)C2,0.0123,Inactive,Out-of-Domain
0.59075105,O=C([O-])C[C@H]1S/C(=N/N=C\c2ccc(O)c(O)c2)NC1=O,0.0122,Inactive,Out-of-Domain
0.91472906,[NH3+]CCc1c[nH]c2ccc(O)cc12,0.012,Inactive,In-Domain
0.9969663,[O-]c1ccc(Cc2ccc([O-])c3ncccc23)c2cccnc12,0.0119,Inactive,Out-of-Domain
0.81552076,COc1c([O-])cc2c(c1O)C(=O)C[C@@H](c1ccc(O)cc1)O2,0.0119,Inactive,In-Domain
0.86730886,O=C([O-])C[NH2+]Cc1ccc(O)cc1,0.0116,Inactive,In-Domain
0.9996437,CS/C(=N\N=C/c1ccc(O)cc1O)N/N=C/c1ccc(O)cc1O,0.0115,Inactive,In-Domain
0.14024535,COc1c(O)c(OC)c2oc(-c3ccc(O)cc3)cc(=O)c2c1O,0.0114,Inactive,In-Domain
0.55159515,OCC#Cc1csc(CN2CCOc3ccc(CO)cc3C2)c1,0.0111,Inactive,Out-of-Domain
0.99561787,CCC[C@@]1(C(=O)[O-])CN(Cc2ccc(CC(=O)[O-])cc2)CC[C@@H]1O,0.0108,Inactive,Out-of-Domain
0.9477804,C[C@@H](NC(=O)/C=C/c1cc(CO)cs1)c1n[nH]c(CC(=O)[O-])n1,0.0107,Inactive,Out-of-Domain
0.8385226,CCN1C(=O)/C(=C\c2ccc([O-])c(OC)c2)S/C1=N\c1cccc(C(=O)[O-])c1,0.0106,Inactive,Out-of-Domain
0.98978233,C[C@@H](N)c1ccc2[nH]ccc2c1,0.0103,Inactive,Out-of-Domain
0.59882355,Cc1nn(-c2ccc([O-])nn2)c2c1[C@@H](c1ccc(C(=O)[O-])cc1)CC(=O)N2,0.0103,Inactive,Out-of-Domain
0.9970988,O=c1cc(Cn2cnc3cc(-c4ccccc4)sc3c2=O)[nH]cn1,0.0103,Inactive,Out-of-Domain
0.8302136,COc1cc(/C=N/O)ccc1OCc1ccc(C(=O)[O-])cc1,0.0102,Inactive,Out-of-Domain
0.99705935,CCOc1cccc(C[N@@H+]2CCC[C@@H](c3cc(=O)[nH]c(-c4ccccn4)n3)C2)c1[O-],0.0101,Inactive,Out-of-Domain
0.9747556,COc1cc(/C=C2\SC(=S)N(c3ccc(O)cc3)C2=O)ccc1[O-],0.0094,Inactive,In-Domain
0.13886762,C[C@@H](NC(=O)/C=C/c1cc(CO)cs1)c1nc(CC(=O)[O-])n[nH]1,0.0088,Inactive,Out-of-Domain
0.9969445,Cn1c(N)nc2c3ccc(=O)[nH]c3ccc21,0.0082,Inactive,Out-of-Domain
0.42291307,CCOC(=O)c1ccc([C@@H](C)[NH2+]N)cc1,0.008,Inactive,In-Domain
0.9908207,O=C([O-])C[C@H]1S/C(=N\N=C\c2ccc(O)cc2O)NC1=O,0.0077,Inactive,In-Domain
0.16376339,COc1cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2c(O)c1OC,0.0075,Inactive,In-Domain
0.36171937,NCc1ccc(-n2cccn2)cc1,0.0074,Inactive,Out-of-Domain
0.8991337,OCc1ccc(Cn2cc(O)cn2)cc1,0.0072,Inactive,Out-of-Domain
0.5594039,CCOC(=O)c1ccc([C@H](C)[NH2+]N)cc1,0.0068,Inactive,In-Domain
0.98020375,N[C@@H](Cc1c[nH]c(=O)[nH]1)C(=O)[O-],0.0065,Inactive,Out-of-Domain
0.99921596,[O-]c1cnn(Cc2ccc(CO)cc2)c1,0.0064,Inactive,Out-of-Domain
0.9004863,C[C@@H]([NH3+])c1ccc2[nH]ccc2c1,0.0063,Inactive,Out-of-Domain
0.7695314,O=C([O-])[C@H]1CCC(=O)N1Cc1ccc(O)cc1,0.0062,Inactive,In-Domain
0.9592388,[NH3+][C@@H](Cc1c[nH]c(=O)[nH]1)C(=O)[O-],0.006,Inactive,Out-of-Domain
0.7433345,CO[C@@]12CC[C@H](OCCO)C[C@@H]1N(Cc1cn(CCO)nc1C)CC2,0.0055,Inactive,Out-of-Domain
0.039837316,O=c1cc(Cn2cnc3cc(-c4ccccc4)sc3c2=O)nc[nH]1,0.0055,Inactive,Out-of-Domain
0.98877114,CC1(C[C@@H]([NH3+])CO)CC1,0.0049,Inactive,Out-of-Domain
0.85881716,NNC(=O)Cc1coc2cc(O)ccc12,0.0035,Inactive,In-Domain
0.98990786,NNC(=O)Cc1coc2cc([O-])ccc12,0.0034,Inactive,Out-of-Domain
